StartDate,EndDate,Finished,DistributionChannel,UserLanguage,Q0.1,Q0.2,Q0.2_4_TEXT,Q0.3,Q0.4,Q0.4_8_TEXT,0.4_1,Q0.5,Q0.6,Q0.7,,Q0.8_1,Q0.8_2,Q0.8_3,Q0.8_4,Q1.1_1,Q1.1_2,Q1.1_3,Q1.1_4,Q1.2_1,Q1.2_2,Q1.2_3,Q1.2_4,Q1.2_5,Q1.2_6,Q1.2_7,Q1.2_8,Q1.2_9,Q1.2_10,Q1.2_10_TEXT,Q1.3_1,Q1.3_2,Q1.3_3,Q1.3_4,Q1.3_5,Q1.3_6,Q1.3_7,Q1.3_8,Q1.3_9,Q1.3_10,Q1.3_10_TEXT,Q1.4_1,Q1.4_2,Q1.4_3,Q1.4_4,Q1.4_5,Q1.5,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q3.1,Q3.1.1,3.1.1_4_TEXT,Q3.2,Q3.3,Q3.4_1,Q3.4_2,Q3.4_3,Q3.4_4,Q3.4_5,Q3.4_6,,Q4.1,Q4.1.1,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.2_5,Q4.2_6,Q4.2_7,Q4.2_8,Q4.2_9,Q4.2_9_TEXT,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,,Q4.4_1,Q4.4_2,Q4.4_3,Q4.4_4,,Q4.5,Q5.1,Q5.1_8_TEXT,Q5.2,Q5.3_1,Q5.3_2,Q5.3_3,Q5.3_4,Q5.3_5,Q5.3_6,Q5.4_1,Q5.4_2,Q5.4_3,Q5.4_4,Q5.4_5,Q5.4_6,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q6.1_5,Q6.1_6,Q6.1_7,,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.2_5,Q6.2_6,,Q6.3,Q6.4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.2,Q7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 10:21,10/1/2018 10:28,TRUE,email,EN,Combination,Educational institution,,United States of America,Research Faculty,,Mathematical and physical sciences,55 - 64,More than 20 years,Male,,,About half the time,Sometimes,,,,Primary target,,10,20,0,20,0,10,20,10,10,0,,10,20,20,10,0,10,20,10,0,0,,Frequently,Frequently,Frequently,Frequently,Frequently,Yes,None,1-3 projects,1-3 projects,1-3 projects,Moderately supported,Moderately supported,Very supported,Very supported,Moderately supported,Slightly supported,Moderately supported,No,,,No,No,"Languages,Development Techniques","Languages,Development Techniques","Languages,Development Techniques","Languages,Development Techniques",Project Management,,,Yes,"For developing new software,For reusing existing software,For maintaining / sustaining software",25,0,0,0,75,0,0,0,0,,"Yes, but inadequate level of support","Yes, but inadequate level of support","Yes, but inadequate level of support",,,,,,,,Training on cutting edge techniques,"Research Software Engineer,Research Programmer,Software Developer,Programmer",,No - I would have to move to another institution,Extremely important,Very important,Very important,Very important,Extremely important,Slightly important,Slightly important,Moderately important,Very important,Slightly important,Very important,Extremely important,Always,Sometimes,Always,Always,Always,Always,,,Sometimes,Most of the time,Sometimes,About half the time,Most of the time,,,Yes,Very important,Average,Average,Average,Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 10:25,10/1/2018 10:29,TRUE,email,EN,Researchers,Educational institution,,United States of America,Faculty,,"Social sciences,Education",35 - 44,6 - 10 years,Female,,Sometimes,Most of the time,Sometimes,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,No,,Project Management,,,,,,Yes,"For developing new software,For maintaining / sustaining software",,,,,,,,,,,,,,,,No,,,,,,,,Don’t know,,,Moderately important,,,,,,,,,,Never,Never,Sometimes,Never,Sometimes,Never,,,,,,,,,,Dependent on the position (programmer vs. faculty),Not at all important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 10:27,10/1/2018 10:49,TRUE,anonymous,EN,Combination,Educational institution,,United States of America,Research Software Engineer,,Mathematical and physical sciences,35 - 44,6 - 10 years,Male,,Never,About half the time,About half the time,Sometimes,Secondary target,Primary target,Secondary target,Not at all,20,5,45,5,20,0,0,5,0,0,,0,0,90,0,0,0,10,0,0,0,,Never,Never,Never,Never,Never,No,1-3 projects,4+ projects,4+ projects,4+ projects,Slightly supported,Not supported at all,Very supported,Very supported,Very supported,Moderately supported,Very supported,No,,,Yes,Yes,Development Techniques,,,,"Languages,Project Management",,,No,,75,0,0,0,0,0,0,25,0,,"Yes, but inadequate level of support","Yes, adequate level of support",No,,,,,,,,,"Postdoc,Research Programmer",,No - I would have to move to another institution,Moderately important,Slightly important,Very important,Moderately important,Extremely important,Moderately important,Not at all important,Very important,Very important,Very important,Very important,Extremely important,Most of the time,Sometimes,Always,Never,Most of the time,Sometimes,,,Sometimes,Most of the time,About half the time,About half the time,Never,,,Yes,Slightly important,Average,Average,Poor,Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 10:48,10/1/2018 10:54,TRUE,email,EN,Researchers,Educational institution,,United States of America,Other,,Biological sciences,35 - 44,6 - 10 years,Female,,Never,Most of the time,Sometimes,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Yes,No,,"Development Techniques,Project Management",,,Languages,,,Yes,"For developing new software,For reusing existing software,For maintaining / sustaining software",,,,,,,,,,,,,,,,No,"Yes, but inadequate level of support",No,,,"Instruction
Capacity
Expertise",,,Don’t know,Moderately important,Very important,Very important,Very important,Very important,Slightly important,,,,,,,Always,Never,Always,About half the time,Most of the time,Most of the time,,,,,,,,,,Dependent on the position (programmer vs. faculty),Very important,Good,Good,Good,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 10:20,10/1/2018 10:59,TRUE,email,EN,Developers,Educational institution,,United States of America,Faculty,,Computer & information Science,55 - 64,More than 20 years,Male,,Sometimes,Sometimes,Sometimes,Sometimes,Not at all,Not at all,Not at all,Primary target,10,15,30,20,20,0,5,0,0,0,,10,30,30,15,5,0,5,0,5,0,,Somewhat,Frequently,Frequently,Somewhat,Somewhat,No,1-3 projects,1-3 projects,None,1-3 projects,Not supported at all,Not supported at all,Slightly supported,Slightly supported,Slightly supported,Slightly supported,Slightly supported,Yes,Other,Book,Yes,No,,"Languages,Project Management",Development Techniques,Development Techniques,"Languages,Project Management",,,Yes,For developing new software,10,0,0,60,0,0,0,30,0,,No,No,No,,,,,,,,"I noted ""No"" above because there is no financial support specifically for software development.  There are some funds that can be used for these activities, but they are, for example faculty startup funds.  ","Research Software Engineer,Research Programmer,Software Developer",,Yes - in my current institution,,,,,,,Moderately important,Not at all important,Very important,Slightly important,Very important,Extremely important,Most of the time,Sometimes,Always,About half the time,Sometimes,Never,,,Never,Sometimes,Never,Sometimes,Sometimes,,,Yes,Slightly important,Poor,Average,Poor,Good,Lack of awareness of issues - we have struggled to attract a more diverse team.,Project has few external developers/users.  We do keep track of diversity metrics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 10:47,10/1/2018 11:00,TRUE,email,EN,Combination,Educational institution,,United States of America,Research Faculty,,"Engineering,Computer & information Science",55 - 64,More than 20 years,Male,,Sometimes,Most of the time,Sometimes,Sometimes,Secondary target,Primary target,Secondary target,Not at all,10,10,30,20,10,0,10,10,0,0,,5,10,35,15,15,0,15,5,0,0,,Frequently,Somewhat,Somewhat,Rarely,Frequently,No,4+ projects,4+ projects,None,None,Slightly supported,Slightly supported,Very supported,Moderately supported,Moderately supported,Slightly supported,Moderately supported,No,,,Yes,No,,"Development Techniques,Project Management",Project Management,Languages,"Languages,Development Techniques",,,No,,20,0,20,0,0,0,0,60,0,,No,"Yes, adequate level of support","Yes, but inadequate level of support",,,,,,,,"Not sure this answers the question, but I think we need to offer coursework in robotics software development, rather than expecting everyone to learn all needed skills ""on the job"" in research labs.","Research Software Engineer,Research Programmer,Programmer",,No - I would have to move to another institution,Very important,Not at all important,Moderately important,Very important,Very important,Moderately important,Not at all important,Slightly important,Very important,Moderately important,Very important,Very important,Sometimes,Never,Most of the time,Sometimes,Sometimes,Sometimes,,,Most of the time,Most of the time,Most of the time,About half the time,Sometimes,,,Dependent on the position (programmer vs. faculty),Slightly important,Poor,Poor,Poor,Average,The main challenge is finding qualified people among underrepresented groups.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2018 22:22,10/1/2018 11:06,TRUE,email,EN,Researchers,Educational institution,,United States of America,Faculty,,Engineering,35 - 44,11 - 15 years,Female,,Never,Most of the time,Sometimes,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,No,"Languages,Development Techniques,Project Management","Languages,Development Techniques,Project Management",,,,,,Yes,"For developing new software,For reusing existing software",,,,,,,,,,,,,,,,No,"Yes, but inadequate level of support",No,,,,"Postdoc,Faculty,Research Faculty",,No - I would have to move to another institution,Moderately important,Very important,Extremely important,Very important,Very important,Slightly important,,,,,,,Always,Never,Most of the time,Sometimes,Sometimes,Sometimes,,,,,,,,,,Dependent on the position (programmer vs. faculty),Not at all important,Good,Good,Average,Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 11:24,10/1/2018 11:33,TRUE,email,EN,Combination,Educational institution,,United States of America,Faculty,,Mathematical and physical sciences,35 - 44,11 - 15 years,Male,,About half the time,About half the time,Never,Sometimes,Primary target,Secondary target,Primary target,Not at all,15,0,50,10,15,0,5,5,0,0,,15,0,85,0,0,0,0,0,0,0,,Frequently,Never,Never,Never,Never,Yes,1-3 projects,None,1-3 projects,1-3 projects,Slightly supported,Slightly supported,Very supported,Very supported,Very supported,Moderately supported,Slightly supported,No,,,Don't know,No,,"Languages,Project Management",,Development Techniques,"Languages,Development Techniques,Project Management",,,Yes,"For developing new software,For maintaining / sustaining software",20,0,0,0,0,0,0,80,0,,No,"Yes, but inadequate level of support",No,,,,,,,,,,,No - I would have to move to another institution,Very important,Extremely important,Moderately important,Extremely important,Very important,Slightly important,Not at all important,Not at all important,Extremely important,Not at all important,Not at all important,Extremely important,Most of the time,Never,Always,Always,Always,Always,,,Never,Never,Sometimes,Sometimes,Never,,,Yes,Not at all important,Poor,,,Average,"Mostly, a lack of researchers from underrepresented groups interested in these aspects.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 11:46,10/1/2018 11:54,TRUE,email,EN,Researchers,Educational institution,,United States of America,Faculty,,Mathematical and physical sciences,45 - 54,16-20 years,Female,,,About half the time,About half the time,About half the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Class / school,,Yes,No,,"Languages,Project Management","Languages,Development Techniques",,"Development Techniques,Project Management",,,Yes,"For developing new software,For maintaining / sustaining software",,,,,,,,,,,,,,,,,"Yes, adequate level of support","Yes, but inadequate level of support",,,,"Postdoc,Research Programmer,Software Developer,Programmer,Faculty,Research Faculty",,Yes - in my current institution,Very important,Very important,Extremely important,Very important,Very important,Moderately important,,,,,,,About half the time,About half the time,Most of the time,Most of the time,Most of the time,About half the time,,,,,,,,,,Yes,Slightly important,Average,Average,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 11:53,10/1/2018 11:58,TRUE,anonymous,EN,Researchers,Educational institution,,United States of America,Faculty,,"Mathematical and physical sciences,Engineering,Computer & information Science",55 - 64,More than 20 years,Male,,Sometimes,Most of the time,Never,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"Class / school,Online self-directed",,Yes,Yes,"Languages,Development Techniques",,,,"Languages,Development Techniques",,,Yes,"For developing new software,For maintaining / sustaining software",,,,,,,,,,,,,,,,No,No,No,,,Lack f interest and commitment from administration. Dean of engineering who does not respect software development. ,"Faculty,Research Faculty",,No - I would have to move to another institution,Not at all important,Not at all important,Slightly important,Not at all important,Not at all important,Not at all important,,,,,,,Sometimes,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,,,,,,,,,,No,Not at all important,Poor,Terrible,Terrible,Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 12:00,10/1/2018 12:21,TRUE,email,EN,Combination,Educational institution,,United States of America,Faculty,,Mathematical and physical sciences,65 - 74,More than 20 years,Male,,Sometimes,About half the time,Sometimes,Sometimes,Primary target,Secondary target,Secondary target,Not at all,5,10,30,15,35,2,3,0,0,0,,10,20,40,10,10,0,10,0,0,0,,,,,,,No,1-3 projects,None,None,None,Not supported at all,Moderately supported,Not supported at all,Not supported at all,Not supported at all,Not supported at all,Not supported at all,No,,,Don't know,Yes,"Languages,Development Techniques,Project Management","Languages,Development Techniques,Project Management",,,,,,Yes,"For developing new software,For reusing existing software",30,0,0,0,30,0,0,40,0,,"Yes, but inadequate level of support","Yes, adequate level of support","Yes, but inadequate level of support",,,,,,,,Funding for software development,"Postdoc,Research Programmer,Faculty,Research Faculty",,Don’t know,Moderately important,Not at all important,Very important,Slightly important,Very important,Not at all important,Moderately important,Slightly important,Extremely important,Not at all important,Not at all important,Extremely important,Always,Sometimes,Always,Sometimes,Sometimes,Sometimes,,,Always,Always,Never,Always,About half the time,,,Yes,Slightly important,Average,Average,Average,Excellent,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 11:59,10/1/2018 12:33,TRUE,anonymous,EN,Combination,Other,My own start-up,United States of America,Other,Founder and CEO,"Biological sciences,Medicine",55 - 64,More than 20 years,Male,,Most of the time,Sometimes,Sometimes,,Secondary target,Secondary target,Secondary target,Primary target,0,15,25,10,10,10,20,0,0,10,Grant writing,0,25,25,25,5,10,10,0,0,0,,Rarely,Somewhat,Frequently,Rarely,Rarely,Yes,4+ projects,None,None,None,Slightly supported,Slightly supported,Extremely supported,Very supported,Very supported,Moderately supported,Slightly supported,No,,,No,No,,,,,"Languages,Development Techniques,Project Management","Languages,Development Techniques,Project Management",,Yes,"For developing new software,For reusing existing software,For maintaining / sustaining software",0,0,0,0,0,0,0,0,100,Self-funded start-up,No,"Yes, but inadequate level of support","Yes, but inadequate level of support",,,,,,,,"I'm an (unpaid) adjunct faculty member at a mid-western academic medical center. The current generation of research administrators at these types of institutions are woefully ignorant of the time and cost of developing software for reproducible research. Frankly, they don't really care about research reproducibility at all, and they don't have any experience with software development; they just care about how a faculty member generates F&A (indirect) costs from her/his grant. All they care about is money, not ideas or advancing science or medical research.","Postdoc,Faculty,Research Faculty,Other",Graduate student,No - I would have to move to another institution,Moderately important,Not at all important,Very important,Extremely important,Extremely important,Moderately important,Not at all important,Very important,Extremely important,Slightly important,Very important,Very important,Always,Sometimes,Always,Always,Sometimes,Sometimes,,,Sometimes,Always,Never,Sometimes,Never,Sometimes,,Dependent on the position (programmer vs. faculty),Slightly important,,,,,I would NEVER exclude anyone who is capable!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2018 12:26,10/1/2018 12:33,TRUE,email,EN,Researchers,Educational institution,,United States of America,Faculty,,Education,45 - 54,More than 20 years,Prefer not to answer,,Sometimes,Most of the time,Sometimes,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Don't know,No,Project Management,,,,Project Management,"Languages,Development Techniques",,No,,,,,,,,,,,,,,,,,"Yes, but inadequate level of support","Yes, but inadequate level of support","Yes, but inadequate level of support",,,,Other,I do not know,Don’t know,,,,,,,,,,,,,Sometimes,Never,Always,Sometimes,Always,Never,,,,,,,,,,Dependent on the position (programmer vs. faculty),Not at all important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
